,id,name,equation,CH4 + AQDS rep 1
680,rxn41725_c0, [c0],gamma-glutamyltyramine [c0] + 5-(aminomethyl)-3-furanmethanol diphosphate [c0] --> PPi [c0] + H+ [c0] + 4-[N-gamma-L-glutamyl-)-p-(beta-aminoethyl)phenoxy-methyl]-2-(aminomethyl)furan [c0],5.484225235078905e-06
681,rxn41896_c0, [c0],H2O [c0] + Precursor Z [c0] + 2 Thiocarboxylated-MPT-synthases [c0] <=> 4 H+ [c0] + Molybdopterin [c0] + 2 Thi-S [c0],0.0
682,rxn42355_c0, [c0],"S-Adenosyl-L-methionine [c0] + L-Tyrosine [c0] + 4--1-D-Ribitylamino-5-aminouracil [c0] --> L-Methionine [c0] + H+ [c0] + 5'-Deoxyadenosine [c0] + Iminoglycine [c0] + 5-amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil [c0]",0.0
683,rxn42669_c0, [c0],3 H2O [c0] + 3 H+ [c0] + H2S [c0] + 3 F420 [c0] <-- Sulfite [c0] + 3 F420H2 [c0],0.0
684,rxn42902_c0, [c0],2 L-Glutamate [c0] + 4-[N-gamma-L-glutamyl-)-p-(beta-aminoethyl)phenoxy-methyl]-2-(aminomethyl)furan [c0] --> 2 H2O [c0] + methanofuran b [c0],5.484225235078905e-06
685,rxn43076_c0,HdrA [c0],H+ [c0] + 2 F420 [c0] + CoM [c0] + HTP [c0] + 2 FD (red) [c0] --> 2 F420H2 [c0] + CoM-S-S-CoB [c0] + 2 FD (ox) [c0],1.3747047994016866
686,rxn43368_c0, [c0],"S-Adenosyl-L-methionine [c0] + 5-amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil [c0] --> NH3 [c0] + L-Methionine [c0] + H+ [c0] + 5'-Deoxyadenosine [c0] + 7,8-didemethyl-8-hydroxy-5-deazariboflavin [c0]",0.0
687,rxn43837_c0, [c0],2 FD (red) [c0] + C15812 [c0] + Adenylated-ThiS-Proteins [c0] --> AMP [c0] + 2 FD (ox) [c0] + Sulfur-Carrier-Proteins-ThiI [c0] + Thiocarboxyadenylated-ThiS-Proteins [c0],0.0
688,rxn43971_c0, [c0],2 Glyceraldehyde3-phosphate [c0] --> 2 H2O [c0] + Phosphate [c0] + 2-furaldehyde phosphate [c0],5.484225235078905e-06
689,rxn44084_c0, [c0],"CTP [c0] + 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate [c0] <=> PPi [c0] + CDP-2,3-bis-O-(phytanyl)-sn-glycerol [c0]",4.242726032334332e-05
690,rxn44539_c0, [c0],2 GTP [c0] + bis(molybdenum cofactor) [c0] <=> 2 PPi [c0] + Mo(Dtpp-mGDP)2 [c0],0.0
691,rxn44994_c0, [c0],"Inositol 3-phosphate [c0] + CDP-2,3-bis-O-(phytanyl)-sn-glycerol [c0] --> CMP [c0] + H+ [c0] + 1-saturated archaetidyl-1D-myo-inositol 3-phosphate [c0]",2.121363016167166e-05
692,rxn45692_c0,cysteine:[ThiI sulfur-carrier protein]-L-cysteine sulfurtransferase desulfurase [c0],L-Cysteine [c0] + Sulfur-Carrier-Proteins-ThiI [c0] --> L-Alanine [c0] + C15812 [c0],0.0
693,rxn45744_c0, [c0],"16 Oxidized-ferredoxins [c0] + 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate [c0] <-- 16 H+ [c0] + 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate [c0] + 16 Reduced-ferredoxins [c0]",0.0
694,rxn45996_c0, [c0],"H2O [c0] + (8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate [c0] <=> PPi [c0] + Precursor Z [c0]",0.0
695,rxn45998_c0, [c0],"H+ [c0] + 2,3-O-phytanyl-sn-glycero-1-phosphoserine [c0] --> CO2 [c0] + 2,3-O-phytanyl-sn-glycero-1-phosphoethanolamine [c0]",1.060681508083583e-05
696,rxn46184_c0,Fwd/Fmd [c0],H2O [c0] + Formylmethanofuran [c0] + 2 FD (ox) [c0] <=> CO2 [c0] + H+ [c0] + Methanofuran [c0] + 2 FD (red) [c0],0.977245907417534
697,rxn46469_c0, [c0],4-(beta-D-ribofuranosyl)-N-succinylaminobenzene 5'-phosphate [c0] <=> Fumarate [c0] + 4-(beta-D-ribofuranosyl)aminobenzene-5'-phosphate [c0],0.0
698,rxn46694_c0, [c0],"FMNH2 [c0] + DMAP [c0] <=> Phosphate [c0] + 3,3,4,5-tetramethyl-7-[(2S,3S,4R)-2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-2,3-dihydro-1H,7H-naphtho[1,8-fg]pteridine-9,11(8H,10H)-dione [c0]",0.0
699,rxn47122_c0, [c0],L-Alanine [c0] + 2-furaldehyde phosphate [c0] --> Pyruvate [c0] + 2-methylamine-furan phosphate [c0],5.484225235078905e-06
700,rxn47256_c0, [c0],"H2O [c0] + 1-saturated archaetidyl-1D-myo-inositol 3-phosphate [c0] --> Phosphate [c0] + 2,3-O-diphytanyl-sn-glycero-1-phospho-myo-inositol [c0]",1.060681508083583e-05
701,rxn47516_c0, [c0],ATP [c0] + L-Glutamate [c0] + Tyramine [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + gamma-glutamyltyramine [c0],5.484225235078905e-06
702,rxn48557_c0, [c0],ATP [c0] + H+ [c0] + 2-methylamine-furan phosphate [c0] <=> ADP [c0] + 5-(aminomethyl)-3-furanmethanol diphosphate [c0],5.484225235078905e-06
703,rxnAQDS_c0,AQDS [c0],MPH2 [c0] + AQDS [e0] --> MP [c0] + AQH2DS [e0],3.9279315341449754
704,rxnMatMephen_c0,ANME Matrix [c0],MPH2 [c0] + 2 ETC matrix (uncharged) [e0] --> 2 H+ [e0] + MP [c0] + 2 ETC matrix (charged) [e0],0.0
